Date.Time,Region,Facility,Entrance,Entries,Exits
10/26/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,917,985
10/26/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
10/26/17 12:00 AM,UC Berkeley,EART Library,Earth North,111,121
10/26/17 12:00 AM,UC Berkeley,EART Library,Earth South,143,137
10/26/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4691,88
10/26/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,16,4190
10/26/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3424,3962
10/26/17 12:00 AM,UC Berkeley,NEWS Library,News,100,98
10/27/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,536,585
10/27/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1715,1672
10/27/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1399,1510
10/27/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1051,898
10/27/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,732,797
10/27/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
10/27/17 12:00 AM,UC Berkeley,EART Library,Earth North,99,97
10/27/17 12:00 AM,UC Berkeley,EART Library,Earth South,94,96
10/27/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2694,83
10/27/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,26,2515
10/27/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2418,3038
10/27/17 12:00 AM,UC Berkeley,NEWS Library,News,93,91
10/28/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,3,3
10/28/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1126,980
10/28/17 12:00 AM,UC Berkeley,DOE Library,Doe South,546,587
10/28/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1118,1001
10/28/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,452,348
10/28/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
10/28/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
10/28/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
10/28/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2027,42
10/28/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,19,1985
10/28/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1536,1629
10/28/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
10/29/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,3,3
10/29/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1113,1007
10/29/17 12:00 AM,UC Berkeley,DOE Library,Doe South,525,641
10/29/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1270,1463
10/29/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,525,554
10/29/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
10/29/17 12:00 AM,UC Berkeley,EART Library,Earth North,2,2
10/29/17 12:00 AM,UC Berkeley,EART Library,Earth South,1,1
10/29/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3000,59
10/29/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,25,2678
10/29/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2801,2311
10/29/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
10/30/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,713,777
10/30/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2186,2171
10/30/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1780,1900
10/30/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,2006,2132
10/30/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,1010,1085
10/30/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
10/30/17 12:00 AM,UC Berkeley,EART Library,Earth North,143,216
10/30/17 12:00 AM,UC Berkeley,EART Library,Earth South,207,140
10/30/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5219,81
10/30/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,4668
10/30/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,4112,4254
10/30/17 12:00 AM,UC Berkeley,NEWS Library,News,117,121
10/31/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,670,698
10/31/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1902,1761
10/31/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1643,1824
10/31/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1847,1791
10/31/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,943,972
10/31/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
10/31/17 12:00 AM,UC Berkeley,EART Library,Earth North,150,167
10/31/17 12:00 AM,UC Berkeley,EART Library,Earth South,154,136
10/31/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4649,74
10/31/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,22,4233
10/31/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3758,4143
10/31/17 12:00 AM,UC Berkeley,NEWS Library,News,112,112
11/1/17 12:00 AM,,,VLSB1,0,0
11/1/17 12:00 AM,,,VLSB2,0,0
11/1/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,680,749
11/1/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1990,1903
11/1/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1699,1845
11/1/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1782,1774
11/1/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,979,990
11/1/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/1/17 12:00 AM,UC Berkeley,EART Library,Earth North,137,184
11/1/17 12:00 AM,UC Berkeley,EART Library,Earth South,170,121
11/1/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/1/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/1/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4818,135
11/1/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,15,4254
11/1/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3869,4138
11/1/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/1/17 12:00 AM,UC Berkeley,NEWS Library,News,95,94
11/1/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/1/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/1/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/1/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/2/17 12:00 AM,,,VLSB1,0,0
11/2/17 12:00 AM,,,VLSB2,0,0
11/2/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,664,680
11/2/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1963,1890
11/2/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1515,1647
11/2/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1455,1454
11/2/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,861,890
11/2/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/2/17 12:00 AM,UC Berkeley,EART Library,Earth North,113,144
11/2/17 12:00 AM,UC Berkeley,EART Library,Earth South,148,118
11/2/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/2/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/2/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4090,71
11/2/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,3671
11/2/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3353,3667
11/2/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/2/17 12:00 AM,UC Berkeley,NEWS Library,News,87,89
11/2/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/2/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/2/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/2/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/3/17 12:00 AM,,,VLSB1,0,0
11/3/17 12:00 AM,,,VLSB2,0,0
11/3/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,578,546
11/3/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1732,1611
11/3/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1314,1450
11/3/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1021,843
11/3/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,706,800
11/3/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/3/17 12:00 AM,UC Berkeley,EART Library,Earth North,93,96
11/3/17 12:00 AM,UC Berkeley,EART Library,Earth South,80,78
11/3/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/3/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/3/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2813,76
11/3/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,18,2662
11/3/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2421,3090
11/3/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/3/17 12:00 AM,UC Berkeley,NEWS Library,News,87,84
11/3/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/3/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/3/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/3/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/4/17 12:00 AM,,,VLSB1,0,0
11/4/17 12:00 AM,,,VLSB2,0,0
11/4/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,0,0
11/4/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1102,848
11/4/17 12:00 AM,UC Berkeley,DOE Library,Doe South,434,586
11/4/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,983,906
11/4/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,360,293
11/4/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/4/17 12:00 AM,UC Berkeley,EART Library,Earth North,2,2
11/4/17 12:00 AM,UC Berkeley,EART Library,Earth South,1,1
11/4/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/4/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/4/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1780,18
11/4/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,1676
11/4/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1372,1522
11/4/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/4/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
11/4/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/4/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/4/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/4/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/5/17 12:00 AM,,,VLSB1,0,0
11/5/17 12:00 AM,,,VLSB2,0,0
11/5/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,1,1
11/5/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1061,923
11/5/17 12:00 AM,UC Berkeley,DOE Library,Doe South,591,723
11/5/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1210,1283
11/5/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,499,525
11/5/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/5/17 12:00 AM,UC Berkeley,EART Library,Earth North,5,4
11/5/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,1
11/5/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/5/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/5/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2568,29
11/5/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,27,2473
11/5/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2859,2570
11/5/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/5/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
11/5/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/5/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/5/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/5/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/6/17 12:00 AM,,,VLSB1,0,0
11/6/17 12:00 AM,,,VLSB2,0,0
11/6/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,748,750
11/6/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2113,1952
11/6/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1916,2034
11/6/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1793,1787
11/6/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,987,985
11/6/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/6/17 12:00 AM,UC Berkeley,EART Library,Earth North,161,217
11/6/17 12:00 AM,UC Berkeley,EART Library,Earth South,218,158
11/6/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/6/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/6/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4577,60
11/6/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,18,4103
11/6/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3760,4049
11/6/17 12:00 AM,UC Berkeley,MORR Library,Morrison,339,300
11/6/17 12:00 AM,UC Berkeley,NEWS Library,News,90,89
11/6/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/6/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/6/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/6/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,133,155
11/7/17 12:00 AM,,,VLSB1,6,13
11/7/17 12:00 AM,,,VLSB2,0,0
11/7/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,658,670
11/7/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2055,1953
11/7/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1689,1848
11/7/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1561,1597
11/7/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,862,967
11/7/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/7/17 12:00 AM,UC Berkeley,EART Library,Earth North,148,171
11/7/17 12:00 AM,UC Berkeley,EART Library,Earth South,159,140
11/7/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/7/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/7/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4536,71
11/7/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,29,4001
11/7/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3524,3792
11/7/17 12:00 AM,UC Berkeley,MORR Library,Morrison,327,325
11/7/17 12:00 AM,UC Berkeley,NEWS Library,News,117,116
11/7/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/7/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/7/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/7/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,244,233
11/8/17 12:00 AM,,,VLSB1,0,0
11/8/17 12:00 AM,,,VLSB2,0,0
11/8/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,658,681
11/8/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1810,1793
11/8/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1627,1712
11/8/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1398,1430
11/8/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,886,962
11/8/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/8/17 12:00 AM,UC Berkeley,EART Library,Earth North,131,176
11/8/17 12:00 AM,UC Berkeley,EART Library,Earth South,179,133
11/8/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/8/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/8/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4402,65
11/8/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,15,3812
11/8/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3447,3859
11/8/17 12:00 AM,UC Berkeley,MORR Library,Morrison,324,325
11/8/17 12:00 AM,UC Berkeley,NEWS Library,News,115,116
11/8/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/8/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/8/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/8/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,133,126
11/9/17 12:00 AM,,,VLSB1,0,0
11/9/17 12:00 AM,,,VLSB2,0,0
11/9/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,600,595
11/9/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1706,1591
11/9/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1476,1588
11/9/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,861,799
11/9/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,758,818
11/9/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/9/17 12:00 AM,UC Berkeley,EART Library,Earth North,127,152
11/9/17 12:00 AM,UC Berkeley,EART Library,Earth South,144,120
11/9/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/9/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,750,765
11/9/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2923,55
11/9/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,28,2657
11/9/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2584,3106
11/9/17 12:00 AM,UC Berkeley,MORR Library,Morrison,258,259
11/9/17 12:00 AM,UC Berkeley,NEWS Library,News,108,109
11/9/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/9/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/9/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/9/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,152,144
11/10/17 12:00 AM,,,VLSB1,0,0
11/10/17 12:00 AM,,,VLSB2,0,0
11/10/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,1,1
11/10/17 12:00 AM,UC Berkeley,DOE Library,Doe North,3,3
11/10/17 12:00 AM,UC Berkeley,DOE Library,Doe South,76,66
11/10/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,9,7
11/10/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,6,3
11/10/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/10/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
11/10/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
11/10/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/10/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
11/10/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,9,2
11/10/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,22,34
11/10/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,9,10
11/10/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/10/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
11/10/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/10/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/10/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/10/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/11/17 12:00 AM,,,VLSB1,0,0
11/11/17 12:00 AM,,,VLSB2,0,0
11/11/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,1,1
11/11/17 12:00 AM,UC Berkeley,DOE Library,Doe North,5,5
11/11/17 12:00 AM,UC Berkeley,DOE Library,Doe South,60,55
11/11/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,37,12
11/11/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,12,3
11/11/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/11/17 12:00 AM,UC Berkeley,EART Library,Earth North,2,1
11/11/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,1
11/11/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/11/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,176,176
11/11/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,12,3
11/11/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,9,53
11/11/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,13,46
11/11/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
11/11/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
11/11/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/11/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/11/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/11/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
11/12/17 12:00 AM,,,VLSB1,0,0
11/12/17 12:00 AM,,,VLSB2,0,0
11/12/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,3,3
11/12/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1002,831
11/12/17 12:00 AM,UC Berkeley,DOE Library,Doe South,566,703
11/12/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,928,989
11/12/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,483,492
11/12/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/12/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
11/12/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
11/12/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/12/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,547,544
11/12/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1995,25
11/12/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,16,1804
11/12/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2250,2027
11/12/17 12:00 AM,UC Berkeley,MORR Library,Morrison,8,3
11/12/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
11/12/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/12/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/12/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/12/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,48,50
11/13/17 12:00 AM,,,VLSB1,0,0
11/13/17 12:00 AM,,,VLSB2,0,0
11/13/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,704,739
11/13/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2233,2190
11/13/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1947,2025
11/13/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1586,1605
11/13/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,976,1008
11/13/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/13/17 12:00 AM,UC Berkeley,EART Library,Earth North,124,164
11/13/17 12:00 AM,UC Berkeley,EART Library,Earth South,197,154
11/13/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/13/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,949,957
11/13/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4295,73
11/13/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,17,3886
11/13/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3498,3655
11/13/17 12:00 AM,UC Berkeley,MORR Library,Morrison,453,473
11/13/17 12:00 AM,UC Berkeley,NEWS Library,News,110,112
11/13/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/13/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/13/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/13/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,222,217
11/14/17 12:00 AM,,,VLSB1,0,0
11/14/17 12:00 AM,,,VLSB2,0,0
11/14/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,730,712
11/14/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2217,2024
11/14/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1928,2055
11/14/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1629,1598
11/14/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,937,930
11/14/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/14/17 12:00 AM,UC Berkeley,EART Library,Earth North,128,155
11/14/17 12:00 AM,UC Berkeley,EART Library,Earth South,160,132
11/14/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/14/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1132,1137
11/14/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4503,61
11/14/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,20,4078
11/14/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3616,3868
11/14/17 12:00 AM,UC Berkeley,MORR Library,Morrison,343,350
11/14/17 12:00 AM,UC Berkeley,NEWS Library,News,118,120
11/14/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
11/14/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
11/14/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
11/14/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,268,255
11/15/17 12:00 AM,,,VLSB1,0,0
11/15/17 12:00 AM,,,VLSB2,0,0
11/15/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,634,663
11/15/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2066,1913
11/15/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1707,1878
11/15/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1478,1482
11/15/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,926,947
11/15/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
11/15/17 12:00 AM,UC Berkeley,EART Library,Earth North,147,181
11/15/17 12:00 AM,UC Berkeley,EART Library,Earth South,206,170
11/15/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
11/15/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1018,1033
11/15/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4446,70
11/15/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,14,3903
11/15/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3495,3857
